,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
8021,3,0,1,50,0,748.0,164.0,269.0,0.0,0.0,False,4,259,0
8022,3,0,3,24,0,0.0,0.0,396.0,256.0,1482.0,False,5,550,1
8024,3,1,1,59,0,0.0,0.0,0.0,0.0,0.0,True,5,562,0
8025,2,0,3,26,0,6.0,728.0,0.0,1273.0,1116.0,False,4,267,1
8026,2,0,1,19,0,0.0,1406.0,0.0,4199.0,2123.0,False,4,268,1
8027,1,0,1,37,0,210.0,3.0,601.0,1.0,68.0,False,7,1381,0
8028,3,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,5,551,1
8029,2,1,1,44,0,0.0,0.0,0.0,0.0,0.0,True,3,284,1
8030,2,1,3,25,0,0.0,0.0,0.0,0.0,0.0,True,3,284,1
8031,1,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,7,1382,0
8033,1,1,2,39,0,0.0,0.0,0.0,0.0,0.0,True,7,1394,1
8035,1,0,3,14,0,547.0,145.0,5.0,0.0,9.0,False,7,1383,0
8036,1,1,1,3,0,0.0,0.0,0.0,0.0,0.0,False,7,1396,1
8041,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,True,6,1765,1
8042,2,0,1,67,0,0.0,82.0,0.0,2279.0,293.0,False,3,324,0
8045,2,0,1,26,0,0.0,226.0,0.0,436.0,4051.0,False,3,324,0
8046,2,1,3,33,0,0.0,0.0,0.0,0.0,0.0,True,3,324,0
8047,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,False,7,1386,0
8048,1,0,1,24,0,13.0,221.0,0.0,1154.0,0.0,False,6,1658,0
8049,1,0,1,26,0,0.0,0.0,148.0,551.0,89.0,False,5,563,0
8050,1,0,2,21,0,0.0,2202.0,9.0,71.0,100.0,True,7,1387,0
8051,1,0,1,27,0,0.0,0.0,2.0,994.0,0.0,False,5,564,0
8052,1,1,2,15,0,0.0,0.0,0.0,0.0,0.0,True,7,1398,1
8053,1,0,3,24,0,2.0,644.0,0.0,0.0,0.0,False,6,1766,1
8057,1,0,3,50,0,0.0,0.0,117.0,712.0,0.0,True,5,565,0
8058,1,1,3,13,0,0.0,0.0,0.0,0.0,0.0,True,7,1389,0
8059,3,0,1,43,0,27.0,0.0,797.0,830.0,161.0,False,6,1767,1
8060,3,1,3,20,0,0.0,0.0,0.0,0.0,0.0,True,6,1767,1
8061,1,0,1,21,0,11.0,1475.0,0.0,0.0,0.0,True,6,1768,1
8062,2,0,3,18,0,0.0,694.0,0.0,0.0,1370.0,False,2,336,0
8063,2,1,1,16,0,0.0,0.0,0.0,0.0,0.0,True,2,336,0
8064,2,0,1,47,0,187.0,268.0,977.0,3441.0,236.0,False,5,566,0
8065,3,0,1,35,1,1234.0,35.0,7.0,0.0,0.0,False,6,1659,0
8067,1,0,1,46,0,135.0,0.0,0.0,0.0,928.0,False,6,1661,0
8069,1,0,1,26,0,1.0,0.0,1.0,15.0,854.0,False,6,1770,1
8070,1,0,2,49,0,0.0,18.0,0.0,0.0,686.0,False,6,1664,0
8071,1,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,7,1391,0
8072,3,1,1,37,0,0.0,0.0,0.0,0.0,0.0,False,5,553,1
8074,1,0,1,38,0,1739.0,0.0,0.0,83.0,0.0,False,7,1392,0
8075,1,0,1,18,0,224.0,0.0,0.0,0.0,1384.0,False,5,554,1
8076,3,1,1,55,0,0.0,0.0,0.0,0.0,0.0,True,6,1772,1
8078,3,0,1,25,0,987.0,0.0,6221.0,141.0,0.0,True,6,1773,1
8080,1,1,1,22,0,0.0,0.0,0.0,0.0,0.0,False,7,1402,1
8081,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,True,7,1402,1
8082,1,0,3,3,0,0.0,0.0,0.0,0.0,0.0,True,7,1402,1
8083,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,False,5,567,0
8084,3,0,1,24,0,1455.0,2207.0,163.0,2354.0,0.0,False,4,260,0
8086,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,True,6,1667,0
8087,3,0,1,19,0,1146.0,0.0,3.0,0.0,0.0,False,6,1667,0
8088,3,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,6,1667,0
8089,1,0,2,20,0,0.0,4.0,0.0,0.0,625.0,False,6,1774,1
8090,3,0,1,18,0,2048.0,0.0,2.0,848.0,0.0,False,6,1775,1
8091,1,0,1,27,0,20.0,0.0,11.0,0.0,848.0,False,6,1668,0
8092,1,0,1,29,0,0.0,0.0,0.0,0.0,1972.0,False,6,1668,0
8093,1,0,3,23,0,1.0,26.0,1908.0,318.0,0.0,True,6,1776,1
8094,2,1,1,48,0,0.0,0.0,0.0,0.0,0.0,True,3,325,0
8095,2,0,1,32,0,0.0,1285.0,0.0,3030.0,334.0,False,3,325,0
8096,2,1,1,55,0,0.0,0.0,0.0,0.0,0.0,True,3,325,0
8097,2,0,3,49,0,3.0,1108.0,2.0,5775.0,1964.0,False,3,325,0
8098,1,1,1,15,0,0.0,0.0,0.0,0.0,0.0,True,7,1404,1
8099,1,1,1,50,0,0.0,0.0,0.0,0.0,0.0,True,7,1393,0
8100,1,0,1,35,0,777.0,0.0,23.0,0.0,61.0,False,6,1779,1
8101,2,0,1,29,0,0.0,4455.0,0.0,1663.0,4435.0,False,1,103,0
8102,2,0,3,38,1,0.0,1298.0,0.0,1841.0,1547.0,False,1,103,0
8103,2,1,3,29,1,0.0,0.0,0.0,0.0,0.0,True,1,103,0
8104,3,0,1,39,0,200.0,0.0,1083.0,65.0,0.0,True,6,1780,1
8105,3,0,1,49,0,0.0,1.0,1364.0,226.0,0.0,True,5,568,0
8106,3,0,1,39,0,345.0,0.0,848.0,0.0,116.0,False,6,1673,0
8107,1,0,1,19,0,125.0,556.0,23.0,0.0,0.0,True,6,1781,1
8108,1,0,1,19,0,886.0,0.0,0.0,1587.0,12.0,False,6,1675,0
8109,1,0,1,14,0,450.0,4791.0,896.0,0.0,0.0,True,7,1394,0
8111,1,0,1,40,0,909.0,0.0,0.0,0.0,0.0,False,7,1395,0
8113,3,1,1,6,0,0.0,0.0,0.0,0.0,0.0,True,6,1783,1
8114,3,0,1,41,0,806.0,16.0,125.0,1008.0,0.0,False,4,269,1
8115,3,0,1,37,0,0.0,0.0,0.0,0.0,0.0,False,5,556,1
8116,1,0,1,31,0,949.0,0.0,22.0,0.0,0.0,False,6,1677,0
8117,1,0,1,8,0,0.0,0.0,0.0,0.0,0.0,False,7,1397,0
8118,1,0,1,55,0,506.0,0.0,456.0,0.0,0.0,False,6,1677,0
8119,1,1,2,16,0,0.0,0.0,0.0,0.0,0.0,True,7,1398,0
8120,2,0,3,29,0,1.0,764.0,1.0,265.0,1539.0,True,1,90,1
8121,1,0,1,40,0,21.0,155.0,0.0,267.0,0.0,False,7,1406,1
8123,3,0,1,21,0,4924.0,0.0,49.0,2.0,0.0,False,6,1784,1
8126,3,0,1,34,0,368.0,499.0,1729.0,0.0,2.0,False,6,1787,1
8127,3,0,1,1,0,0.0,0.0,0.0,0.0,0.0,True,6,1787,1
8128,3,0,1,1,0,0.0,0.0,0.0,0.0,0.0,True,6,1787,1
8129,1,0,2,42,0,51.0,6.0,87.0,21.0,404.0,False,6,1679,0
8130,1,0,1,18,0,1.0,1.0,0.0,226.0,488.0,False,6,1788,1
8131,1,1,3,21,0,0.0,0.0,0.0,0.0,0.0,True,7,1400,0
8134,1,1,2,18,0,0.0,0.0,0.0,0.0,0.0,False,7,1409,1
8135,1,1,2,27,0,0.0,0.0,0.0,0.0,0.0,True,7,1410,1
8136,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,7,1411,1
8137,1,0,1,10,0,0.0,0.0,0.0,0.0,0.0,False,7,1411,1
8138,1,1,1,8,0,0.0,0.0,0.0,0.0,0.0,False,7,1411,1
8139,3,0,1,40,0,76.0,0.0,1169.0,0.0,64.0,True,6,1683,0
8140,2,1,2,35,0,0.0,0.0,0.0,0.0,0.0,True,3,326,0
8141,3,0,1,13,0,217.0,7.0,928.0,0.0,728.0,False,6,1684,0
8142,3,0,3,19,0,203.0,0.0,172.0,1460.0,151.0,False,6,1789,1
8143,1,0,1,44,0,84.0,0.0,308.0,0.0,1179.0,False,6,1685,0
8146,1,0,2,28,0,679.0,0.0,0.0,0.0,0.0,False,7,1413,1
8147,1,0,1,36,0,0.0,98.0,456.0,277.0,70.0,False,6,1687,0
8150,3,0,1,50,0,1584.0,0.0,36.0,104.0,0.0,True,4,270,1
8151,1,0,2,20,0,426.0,0.0,220.0,2.0,0.0,False,6,1793,1
8152,1,0,1,38,0,139.0,9.0,0.0,0.0,582.0,False,6,1689,0
8153,2,0,1,33,1,0.0,3076.0,0.0,3.0,994.0,False,1,104,0
8154,2,0,3,54,0,0.0,1821.0,2370.0,949.0,46.0,False,1,104,0
8156,1,0,3,23,0,0.0,247.0,1063.0,36.0,0.0,True,6,1690,0
8157,2,1,3,65,0,0.0,0.0,0.0,0.0,0.0,True,2,337,0
8158,3,1,1,51,0,0.0,0.0,0.0,0.0,0.0,False,5,558,1
8159,3,0,1,36,0,2002.0,0.0,10.0,87.0,0.0,False,5,558,1
8160,1,0,1,38,0,32.0,1163.0,0.0,52.0,1935.0,False,6,1794,1
8161,1,0,3,28,0,34.0,0.0,0.0,0.0,658.0,False,6,1797,1
8163,1,0,1,55,0,694.0,0.0,1.0,87.0,0.0,False,7,1416,1
8164,1,0,1,23,0,1254.0,0.0,45.0,0.0,0.0,False,6,1798,1
8165,1,0,2,38,0,647.0,23.0,1.0,0.0,0.0,False,6,1798,1
8166,1,1,3,18,0,0.0,0.0,0.0,0.0,0.0,True,7,1416,1
8167,1,1,2,32,0,0.0,0.0,0.0,0.0,0.0,False,7,1416,1
8169,1,0,1,62,0,0.0,592.0,164.0,0.0,0.0,True,7,1416,1
8170,2,0,1,66,0,354.0,2639.0,0.0,1180.0,0.0,False,5,559,1
8172,1,0,1,19,0,193.0,251.0,0.0,165.0,0.0,False,6,1691,0
8175,1,0,1,20,0,227.0,0.0,1.0,0.0,707.0,False,6,1799,1
8176,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,1800,1
8178,2,1,1,14,0,0.0,0.0,0.0,0.0,0.0,True,1,91,1
8179,2,0,3,49,0,0.0,3853.0,0.0,245.0,178.0,True,1,91,1
8180,2,0,1,49,0,4.0,44.0,1401.0,1043.0,0.0,False,1,91,1
8182,1,0,1,53,0,1613.0,0.0,0.0,0.0,7.0,False,5,570,0
8183,3,0,1,31,0,947.0,83.0,19.0,0.0,0.0,False,5,562,1
8184,1,0,1,18,0,24.0,753.0,0.0,0.0,0.0,False,6,1804,1
8185,1,0,1,24,0,0.0,0.0,124.0,4.0,471.0,False,6,1694,0
8186,3,0,1,35,0,2758.0,0.0,1.0,0.0,0.0,False,4,272,1
8187,1,0,1,27,0,0.0,0.0,0.0,545.0,89.0,False,6,1805,1
8188,1,0,1,38,0,22.0,9.0,40.0,732.0,0.0,False,6,1805,1
8189,1,0,1,23,0,0.0,0.0,9.0,69.0,1157.0,False,6,1805,1
8191,2,1,3,38,0,0.0,0.0,0.0,0.0,0.0,True,4,265,0
8192,1,0,1,28,0,1.0,1484.0,210.0,0.0,5.0,True,7,1409,0
8193,3,0,1,25,0,520.0,0.0,139.0,0.0,77.0,False,6,1695,0
8194,3,0,1,45,0,74.0,0.0,0.0,1130.0,22.0,False,6,1695,0
8196,1,0,1,30,0,32.0,180.0,497.0,0.0,99.0,True,7,1410,0
8197,3,1,3,25,0,0.0,0.0,0.0,0.0,0.0,True,6,1697,0
8198,3,1,1,24,0,0.0,0.0,0.0,0.0,0.0,True,6,1807,1
8199,3,0,1,44,0,1.0,0.0,2080.0,11.0,0.0,True,6,1700,0
8200,1,0,1,6,0,0.0,0.0,0.0,0.0,0.0,False,6,1808,1
8201,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,1808,1
8203,1,0,1,37,0,0.0,0.0,11.0,1028.0,7.0,False,6,1808,1
8204,1,0,1,15,0,0.0,912.0,82.0,5.0,0.0,False,6,1808,1
8205,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,1808,1
8206,1,0,1,17,0,0.0,810.0,66.0,0.0,0.0,True,6,1808,1
8207,1,0,1,58,0,0.0,805.0,3.0,3.0,0.0,False,7,1421,1
8210,3,0,1,29,0,257.0,0.0,782.0,8.0,3.0,False,4,274,1
8211,1,1,1,24,0,0.0,0.0,0.0,0.0,0.0,True,7,1412,0
8212,1,0,1,40,0,0.0,0.0,286.0,6.0,570.0,True,5,574,0
8214,1,0,1,30,0,0.0,114.0,0.0,726.0,67.0,False,7,1414,0
8215,1,0,1,20,0,0.0,91.0,2.0,623.0,93.0,False,7,1415,0
8218,3,1,1,36,0,0.0,0.0,0.0,0.0,0.0,True,4,276,1
8220,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,True,7,1422,1
8221,2,1,3,59,0,0.0,0.0,0.0,0.0,0.0,True,2,284,1
8223,1,0,3,4,0,0.0,0.0,0.0,0.0,0.0,False,7,1417,0
8224,1,0,1,23,0,0.0,565.0,0.0,35.0,188.0,True,5,576,0
8225,2,0,3,25,0,698.0,4978.0,0.0,146.0,0.0,True,4,277,1
8226,1,0,2,20,0,0.0,571.0,82.0,0.0,0.0,False,6,1812,1
8227,1,0,1,22,0,0.0,0.0,637.0,0.0,50.0,True,5,563,1
8228,1,0,1,6,0,0.0,0.0,0.0,0.0,0.0,True,7,1418,0
8229,1,0,1,14,0,588.0,144.0,1.0,0.0,168.0,False,6,1704,0
8231,1,1,1,4,0,0.0,0.0,0.0,0.0,0.0,False,7,1418,0
8232,1,0,1,37,0,63.0,0.0,0.0,0.0,661.0,False,6,1704,0
8233,1,0,1,14,0,0.0,1427.0,148.0,0.0,7.0,True,6,1704,0
8234,1,0,1,34,0,14.0,748.0,0.0,41.0,0.0,True,6,1704,0
8235,1,1,3,3,0,0.0,0.0,0.0,0.0,0.0,True,7,1418,0
8236,1,0,2,18,0,0.0,3.0,110.0,588.0,0.0,False,6,1705,0
8237,1,0,1,27,0,1771.0,0.0,242.0,0.0,37.0,False,6,1706,0
8238,1,0,1,19,0,0.0,0.0,855.0,11.0,42.0,True,7,1419,0
8239,1,0,1,37,0,10.0,557.0,51.0,83.0,0.0,False,6,1707,0
8240,2,1,1,29,0,0.0,0.0,0.0,0.0,0.0,True,4,266,0
8241,1,0,2,37,0,570.0,0.0,7.0,107.0,0.0,False,6,1815,1
8242,3,0,1,32,0,81.0,0.0,1363.0,0.0,0.0,True,6,1708,0
8243,1,0,2,22,0,0.0,0.0,0.0,617.0,0.0,False,7,1420,0
8244,1,0,1,38,0,0.0,2532.0,0.0,204.0,0.0,True,6,1816,1
8245,1,0,1,24,0,0.0,0.0,0.0,2019.0,117.0,False,6,1817,1
8246,1,0,2,63,0,0.0,0.0,80.0,0.0,2322.0,False,5,577,0
8247,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,False,5,564,1
8249,1,0,3,20,0,0.0,0.0,0.0,335.0,957.0,False,6,1818,1
8252,2,1,3,15,0,0.0,0.0,0.0,0.0,0.0,True,2,340,0
8253,2,1,3,29,0,0.0,0.0,0.0,0.0,0.0,True,2,340,0
8255,1,0,1,19,0,586.0,10.0,0.0,30.0,0.0,False,7,1426,1
8256,1,1,2,28,0,0.0,0.0,0.0,0.0,0.0,True,7,1427,1
8257,1,0,1,44,0,857.0,0.0,1.0,8.0,17.0,False,7,1428,1
8258,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,7,1429,1
8259,1,0,1,45,0,198.0,454.0,1.0,0.0,4.0,True,5,565,1
8260,2,0,3,25,0,0.0,145.0,1359.0,492.0,205.0,False,1,92,1
8261,3,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,6,1710,0
8262,1,0,1,29,0,128.0,0.0,130.0,132.0,473.0,False,6,1819,1
8263,1,1,3,21,0,0.0,0.0,0.0,0.0,0.0,True,7,1422,0
8264,2,0,3,13,0,1212.0,4485.0,0.0,4016.0,57.0,False,3,290,1
8265,2,0,3,25,0,1369.0,310.0,3.0,4502.0,377.0,False,3,290,1
8266,2,0,1,46,0,1384.0,229.0,0.0,1572.0,1.0,False,3,290,1
8267,1,0,3,37,0,88.0,0.0,719.0,88.0,0.0,True,6,1820,1
8269,3,0,1,29,0,230.0,0.0,1404.0,464.0,0.0,False,5,578,0
8270,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,True,6,1712,0
8271,3,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,6,1713,0
8272,1,1,3,15,0,0.0,0.0,0.0,0.0,0.0,True,7,1424,0
8273,1,0,1,42,0,4.0,0.0,0.0,0.0,792.0,False,6,1715,0
8275,1,0,1,26,0,903.0,0.0,182.0,0.0,27.0,False,6,1821,1
8276,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,False,7,1430,1
8278,1,0,3,50,0,0.0,433.0,4.0,0.0,2020.0,False,6,1716,0
8279,3,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,6,1822,1
8280,2,0,1,24,0,3.0,2910.0,0.0,112.0,36.0,True,4,267,0
8282,1,0,3,19,0,0.0,0.0,717.0,1.0,0.0,True,5,579,0
8283,1,0,1,20,0,735.0,0.0,0.0,41.0,1.0,False,6,1823,1
8284,1,0,1,23,0,0.0,1204.0,40.0,0.0,375.0,False,5,566,1
8287,3,0,1,16,0,1032.0,0.0,267.0,0.0,0.0,False,5,580,0
8288,3,1,1,76,0,0.0,0.0,0.0,0.0,0.0,True,4,278,1
8289,3,0,1,41,1,22.0,484.0,354.0,0.0,0.0,False,4,278,1
8290,1,0,2,24,0,726.0,3488.0,200.0,17.0,275.0,False,7,1433,1
8291,1,1,1,12,0,0.0,0.0,0.0,0.0,0.0,False,7,1429,0
8292,1,1,2,28,0,0.0,0.0,0.0,0.0,0.0,True,7,1434,1
8293,2,0,1,36,1,0.0,0.0,0.0,0.0,0.0,False,2,285,1
8294,3,1,1,20,0,0.0,0.0,0.0,0.0,0.0,True,6,1825,1
8296,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,True,6,1825,1
8298,2,0,1,32,0,0.0,2583.0,3.0,500.0,129.0,True,3,291,1
8299,2,0,3,34,0,0.0,3126.0,0.0,112.0,15.0,True,3,329,0
8300,2,0,2,38,1,0.0,2191.0,863.0,207.0,6262.0,False,3,329,0
8302,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,True,3,329,0
8303,2,1,1,25,0,0.0,0.0,0.0,0.0,0.0,True,3,329,0
8304,1,0,3,24,0,0.0,784.0,5.0,0.0,1.0,True,5,582,0
8305,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,1717,0
8306,1,0,1,24,0,121.0,10.0,341.0,307.0,47.0,False,6,1826,1
8307,2,1,3,30,0,0.0,0.0,0.0,0.0,0.0,True,2,286,1
8308,2,1,3,38,0,0.0,0.0,0.0,0.0,0.0,True,2,286,1
8309,1,0,1,39,0,0.0,798.0,0.0,56.0,0.0,True,7,1430,0
8310,1,1,1,31,0,0.0,0.0,0.0,0.0,0.0,True,7,1431,0
8311,1,0,1,33,0,0.0,116.0,412.0,379.0,0.0,True,7,1432,0
8313,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,6,1828,1
8315,2,0,3,44,0,0.0,71.0,7148.0,427.0,394.0,True,2,287,1
8316,1,0,1,22,0,0.0,0.0,0.0,0.0,906.0,False,5,568,1
8317,3,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,6,1829,1
8318,1,0,3,34,0,0.0,0.0,717.0,0.0,0.0,True,6,1719,0
8320,1,0,1,26,0,1471.0,0.0,7.0,5.0,0.0,True,6,1830,1
8321,3,0,1,29,0,876.0,1.0,54.0,125.0,0.0,False,4,269,0
8322,1,0,3,58,0,0.0,0.0,620.0,0.0,0.0,False,7,1433,0
8323,1,1,1,4,0,0.0,0.0,0.0,0.0,0.0,False,7,1433,0
8324,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,True,7,1433,0
8326,1,0,2,27,0,0.0,0.0,0.0,1606.0,3675.0,False,7,1434,0
8327,1,0,1,24,0,1186.0,0.0,381.0,3.0,173.0,True,6,1831,1
8328,1,0,1,16,0,0.0,1332.0,0.0,0.0,0.0,True,6,1831,1
8329,1,0,1,28,0,0.0,16.0,496.0,318.0,0.0,False,6,1832,1
8330,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,6,1721,0
8331,3,1,3,33,0,0.0,0.0,0.0,0.0,0.0,True,6,1722,0
8332,1,1,2,24,0,0.0,0.0,0.0,0.0,0.0,True,7,1440,1
8333,1,0,1,6,0,0.0,0.0,0.0,0.0,0.0,True,7,1435,0
8334,1,0,1,19,0,23.0,659.0,0.0,15.0,113.0,False,7,1441,1
8335,2,1,1,31,0,0.0,0.0,0.0,0.0,0.0,True,2,341,0
8336,1,0,1,19,0,16.0,1739.0,9.0,5.0,8.0,True,7,1436,0
8337,1,0,1,18,0,0.0,0.0,0.0,0.0,810.0,False,7,1437,0
8338,1,0,1,35,0,522.0,0.0,1.0,324.0,60.0,False,7,1442,1
8339,3,0,1,32,1,0.0,0.0,0.0,0.0,0.0,True,5,570,1
8341,1,1,2,24,0,0.0,0.0,0.0,0.0,0.0,True,7,1438,0
8342,1,0,1,33,0,0.0,3.0,0.0,782.0,7.0,False,5,585,0
8343,1,0,1,20,0,0.0,1.0,32.0,755.0,21.0,False,7,1448,1
8344,2,0,1,27,0,0.0,2481.0,0.0,3657.0,93.0,False,3,331,0
8346,1,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,7,1449,1
8347,1,0,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,1450,1
8350,1,0,2,23,0,0.0,471.0,120.0,13.0,6.0,True,6,1725,0
8351,1,0,1,23,0,0.0,0.0,0.0,912.0,41.0,False,6,1727,0
8352,2,1,1,25,0,0.0,0.0,0.0,0.0,0.0,True,5,574,1
8354,3,1,1,35,0,0.0,0.0,0.0,0.0,0.0,True,6,1729,0
8355,1,1,2,24,0,0.0,0.0,0.0,0.0,0.0,True,7,1441,0
8357,3,0,1,26,1,1.0,445.0,170.0,614.0,68.0,False,5,575,1
8358,3,0,1,37,0,528.0,0.0,1598.0,62.0,0.0,True,6,1834,1
8359,3,0,1,14,0,1737.0,0.0,336.0,0.0,0.0,False,5,575,1
8360,2,0,1,36,0,0.0,3423.0,0.0,466.0,349.0,True,3,297,1
8363,1,0,1,18,0,327.0,170.0,0.0,0.0,130.0,False,7,1442,0
8366,3,1,1,34,0,0.0,0.0,0.0,0.0,0.0,True,6,1731,0
8368,2,0,3,18,0,0.0,4715.0,0.0,36.0,995.0,True,2,342,0
8369,1,0,2,73,0,1806.0,0.0,47.0,0.0,0.0,False,7,1452,1
8370,1,0,1,31,0,0.0,1524.0,0.0,0.0,0.0,False,6,1837,1
8371,1,0,1,25,0,0.0,0.0,0.0,6.0,1989.0,False,6,1838,1
8373,1,0,2,24,0,0.0,0.0,40.0,0.0,575.0,False,7,1453,1
8375,1,1,1,21,0,0.0,0.0,0.0,0.0,0.0,False,7,1453,1
8376,1,0,2,22,0,0.0,29.0,165.0,404.0,0.0,False,6,1838,1
8377,1,0,3,39,0,0.0,0.0,1291.0,224.0,0.0,False,6,1838,1
8378,1,0,1,26,0,0.0,0.0,0.0,0.0,741.0,False,6,1838,1
8379,2,1,1,32,0,0.0,0.0,0.0,0.0,0.0,True,3,298,1
8381,1,0,1,7,0,0.0,0.0,0.0,0.0,0.0,False,7,1455,1
8382,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,False,7,1455,1
8384,1,1,1,12,0,0.0,0.0,0.0,0.0,0.0,False,7,1455,1
8386,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,1734,0
8387,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,1734,0
8388,3,0,1,52,0,1231.0,2.0,8.0,0.0,0.0,False,6,1735,0
8389,1,0,1,18,0,13.0,822.0,27.0,0.0,46.0,False,7,1445,0
8390,2,1,1,51,0,0.0,0.0,0.0,0.0,0.0,True,5,588,0
8391,2,0,3,21,0,0.0,846.0,4407.0,0.0,2491.0,True,3,299,1
8394,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,7,1446,0
8395,1,0,1,35,0,503.0,236.0,2.0,0.0,68.0,False,7,1456,1
8397,1,0,1,35,0,1.0,0.0,0.0,0.0,803.0,False,6,1737,0
8398,3,0,3,51,0,324.0,0.0,563.0,119.0,0.0,False,4,272,0
8399,3,0,1,53,0,24.0,0.0,1105.0,0.0,0.0,False,6,1841,1
8400,1,0,1,29,0,311.0,7.0,665.0,0.0,0.0,False,5,589,0
8402,1,0,1,47,0,42.0,509.0,0.0,0.0,1057.0,False,5,576,1
8403,1,0,3,22,0,0.0,0.0,626.0,0.0,14.0,False,6,1842,1
8405,1,0,2,22,0,0.0,17.0,0.0,620.0,0.0,False,6,1740,0
8406,2,1,3,25,0,0.0,0.0,0.0,0.0,0.0,True,4,282,1
8409,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0,True,7,1448,0
8411,1,0,1,30,0,0.0,1028.0,0.0,80.0,0.0,False,6,1741,0
8413,1,0,1,53,0,0.0,1487.0,0.0,67.0,0.0,False,6,1741,0
8414,1,1,1,9,0,0.0,0.0,0.0,0.0,0.0,False,7,1448,0
8416,2,1,3,16,0,0.0,0.0,0.0,0.0,0.0,True,2,291,1
8417,2,1,1,29,0,0.0,0.0,0.0,0.0,0.0,True,2,291,1
8418,2,0,3,29,0,80.0,3707.0,0.0,1465.0,1320.0,False,2,291,1
8419,3,0,1,46,0,479.0,4.0,699.0,0.0,0.0,False,4,283,1
8421,2,0,1,39,0,2101.0,41.0,0.0,525.0,19.0,False,4,285,1
8423,1,0,1,30,0,604.0,0.0,50.0,147.0,2.0,False,6,1742,0
8424,1,1,1,41,0,0.0,0.0,0.0,0.0,0.0,False,7,1449,0
8426,3,0,3,32,0,2555.0,0.0,456.0,2.0,0.0,False,4,274,0
8427,1,0,3,15,0,0.0,20.0,816.0,39.0,1.0,False,6,1743,0
8429,2,1,3,20,0,0.0,0.0,0.0,0.0,0.0,True,2,292,1
8431,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,False,7,1458,1
8432,1,0,1,31,0,0.0,173.0,409.0,102.0,43.0,False,6,1745,0
8433,1,1,1,25,0,0.0,0.0,0.0,0.0,0.0,False,6,1745,0
8434,1,1,2,19,0,0.0,0.0,0.0,0.0,0.0,True,7,1459,1
8435,3,1,3,32,0,0.0,0.0,0.0,0.0,0.0,True,6,1846,1
8436,1,0,1,45,0,2.0,338.0,307.0,64.0,0.0,False,6,1746,0
8438,1,0,1,21,0,128.0,108.0,8.0,3.0,522.0,False,7,1461,1
8439,1,0,1,48,0,38.0,0.0,23.0,722.0,1.0,False,7,1461,1
8440,1,0,3,0,0,0.0,0.0,0.0,0.0,0.0,True,7,1461,1
8441,2,1,1,29,0,0.0,0.0,0.0,0.0,0.0,True,2,293,1
8442,2,0,3,41,0,3.0,1320.0,0.0,0.0,12392.0,False,2,344,0
8443,1,0,1,23,0,0.0,554.0,0.0,299.0,0.0,False,7,1462,1
8444,1,0,3,48,0,304.0,0.0,164.0,320.0,0.0,False,5,592,0
8445,1,0,2,18,0,0.0,0.0,0.0,391.0,283.0,True,6,1747,0
8447,3,0,1,26,1,1297.0,0.0,62.0,0.0,364.0,False,4,286,1
8449,3,0,3,27,0,63.0,0.0,1970.0,0.0,0.0,True,6,1749,0
8451,1,0,1,22,0,1.0,676.0,13.0,217.0,1.0,False,7,1464,1
