,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_qrs_morph4,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval
12627,360,355.0,0.0489625159591526,1.6094142867204018,1.589258660256483,1.589258660256483,-0.025364207814834,10,7,18,1.2146613555277104,0.1208775717823326,0.0653664857616808,-0.1731513275087434,-0.3341634502544873,-0.1731513275087434,4,6,20,10
18965,401,212.0,0.076755448291415,-0.0228153874265484,0.6385972467383595,-0.1358745629328862,-0.0143213226752386,31,9,61,0.2099515474932516,0.1231649748187773,1.1400789933400723,-1.4783971939517997,-1.4783971939517997,-1.6601789665490132,2,20,33,11
18690,441,432.0,0.1302308238739689,-0.1915301003598906,0.5743468385589341,-0.3679324211246385,-0.1033114807065576,37,17,61,0.4665717557170066,0.0975440121263445,0.4197247870104489,-0.5015057046769448,-0.8994046359048149,-0.5015057046769448,4,6,21,11
6592,333,338.0,0.1455402570717929,0.5785890751777579,-0.4308402871454905,-0.8141707159602439,-0.4308402871454905,6,16,41,-0.7604565390633446,0.0897356791012845,0.5583150902937687,-0.4060817624105629,-0.4586630464035426,-0.4060817624105629,2,24,40,14
8672,233,110.0,-0.0235075013410804,1.0049955250726874,0.9734460419366008,0.9734460419366008,-0.0470599708459885,10,5,16,0.7155680867169184,0.0314089768987449,0.0938515353632556,0.1155802308164913,-0.2641421736372329,-0.0567849240147585,31,10,53,12
18577,225,405.0,0.0806990247036007,-0.0014683465543478,0.3741765103714302,-0.1008341285483656,0.0572203032389748,17,12,37,0.0882853565240071,0.0736641326143635,0.4397677024940104,-0.3969782379001647,-0.801606525465452,-0.3969782379001647,4,6,21,11
91,351,330.0,-0.06614281638334,-0.4085029726375516,1.3055485157389322,-0.4432817708809777,-0.090656973994054,24,5,36,-0.1743233839048402,0.0087757307762517,-0.0030974796177169,-0.0035693406828881,-0.0035693406828881,-0.0224529575167686,11,17,29,1
2577,190,352.0,0.257742790197471,0.9514200161005748,2.4383145245445235,-2.463280759271558,-0.431277935154067,98,27,205,2.434989884810141,0.1008261292305208,0.2286693541481023,-0.2096718394112607,-0.6228961079644019,-0.2096718394112607,5,5,21,11
14455,101,320.0,0.1923817099277148,1.0046180926468522,-0.9441507161320668,-1.7010099728286177,-0.9441507161320668,5,11,59,-1.6511083256988852,-0.0921958738700995,0.5103292441347876,0.4631166924732984,0.4631166924732984,-0.1490287833764617,15,10,28,3
10866,254,367.0,0.2722495461996154,0.3572797416467468,-0.4199732983025627,-1.0258223325208509,-0.4199732983025627,7,9,41,-0.9723011311240424,0.0427735362182171,0.4180266492681625,-0.3813363740614752,-0.3827627151104933,-0.3813363740614752,1,11,52,40
8384,197,315.0,0.2473947898523479,0.9236136011039612,0.9166781042641282,0.9166781042641282,-0.2532266838645748,82,31,114,0.3088438370408396,0.022257163648931,0.3457736917907522,-0.7038541802138092,-0.7537092930792867,-0.7038541802138092,3,17,41,21
17580,300,259.0,-0.0910886461094737,-0.545909879855703,1.6236940492499912,-0.9230794163651944,-0.1668699918768105,38,10,56,1.0374217902725753,-0.0255067180819888,0.9342313172374002,0.9086460763846952,0.9086460763846952,-0.0717226840084512,21,13,35,1
19659,260,262.0,0.0612312155278467,-0.0822745449840523,0.3438977104276751,-0.3917532159020441,0.0610856088417597,24,1,38,-0.0901807119540667,0.0337664210302149,0.4520789717372167,0.0121259472388441,-0.5476776789359089,0.0041175472237356,14,7,31,10
13464,205,311.0,0.2460646523674562,0.8724877648832393,-1.0962180730894455,-1.649857501036796,-1.0962180730894455,4,10,58,-1.5971034787940748,-0.0089287493443187,0.0401353506623045,-0.0644937068459413,-0.0644937068459413,-0.0727630392318208,3,24,47,20
15573,228,241.0,0.0136156391339588,-0.3825888430224587,1.0619827329740086,-0.6549418360361954,-0.1026024830126548,21,7,37,0.1909420927669219,0.0262390560868796,0.7234821119851338,-0.0754701650265142,-0.0782891933463567,-0.0754701650265142,1,7,19,11
21869,300,218.0,0.3198256891020917,-0.5677784774828887,1.4056466818303166,-0.5879887964564929,-0.0209492964649961,39,25,69,0.2706467847708821,0.05562669938517,0.7307730575086663,-0.4149848037017318,-1.989948361884528,-0.4149848037017318,8,5,34,21
9819,201,191.0,0.0160484125212409,0.9771764990253682,0.9753244502181552,0.9753244502181552,0.012398270406593,21,4,26,0.4443363836325816,0.0185430247176489,0.1214234991029642,-0.0138747543089919,-0.3058313146363946,-0.0138747543089919,9,3,26,14
18408,189,345.0,0.111755993406702,0.0701130230249702,0.6142449859327888,-0.0324108776909502,0.012558984860375,17,9,32,0.1869690376498925,0.0296582543061776,0.1770816187630386,-0.208509796239345,-0.3875889506627812,-0.208509796239345,4,6,21,11
4260,271,262.0,-0.1050774713119717,-0.5869316290013785,1.4247391176252084,-0.7753974455918204,-0.2199170051338651,29,11,46,0.1589434182744827,-0.0029110276352241,-0.0334118129978172,0.3294682645717641,-0.0611695499610121,-0.0217931210557508,28,6,37,3
3896,190,498.0,0.2591623618150275,1.1420417106515224,2.0563927944230485,-2.0344976961774144,-0.2655682580462188,77,36,211,0.9106157305186716,0.0797354835131165,1.058814878834331,-0.7239103529440728,-1.6244100202751477,-0.7239103529440728,8,8,45,29
19071,209,390.0,-0.030570389535598,0.5602336237628917,1.544950035603331,-1.181586076228844,-0.0603299992410084,47,6,155,-0.0558208182247667,0.0065641718126777,0.9045020917332504,0.7725478633582094,0.7725478633582094,-1.1866708439385898,17,29,50,4
1349,261,188.0,-0.0366840853273875,0.4173151474187498,1.3119539743078308,-1.370707555277243,-0.0463283415266141,38,4,131,-0.3729170534695061,0.0920722373965606,0.5749573131074589,-0.7189653414401707,-0.9471298662947628,-0.7189653414401707,4,12,52,36
14458,199,181.0,0.1368028419522949,1.0027888135814038,-0.9970828627615776,-1.7598729724652895,-0.9970828627615776,5,11,55,-1.706469804986828,-0.0009972533136038,0.3915977553461501,-0.0880229992795412,-0.0880229992795412,-0.1796869074160717,4,24,38,10
16062,203,209.0,-0.1755605950552622,0.7465236710766305,2.079203536913633,-1.4238116337949396,-0.189575643804886,35,4,117,-0.1594061413827444,0.2178994561675154,1.5172570353157466,-2.55834511422038,-2.55834511422038,-2.656762292204884,2,14,35,19
14935,202,280.0,-0.0028433616021681,-0.3942346611662624,0.9301455752010008,-0.5378692473637104,-0.0248061153080888,36,4,48,-0.054435500183805,-0.0749516242302796,0.1448567607313799,-0.1170977512290164,-0.2375349350835315,-0.1170977512290164,6,5,23,12
3777,331,333.0,-0.0728642158410409,-0.3029117644464531,1.6532450143244986,-0.7485651806045158,-0.0731515971643655,25,2,34,0.5121729599500229,0.0060722099884806,0.3095983795679136,0.1419395314572946,-0.8231932738509277,0.0041690556008425,21,3,46,22
19511,331,362.0,0.0439757214369478,0.1539746356041842,1.3721674374435555,-0.7450910621740527,-0.0643674834455811,22,9,52,-0.2816860235375308,0.0569018521954428,0.7038656045566074,-0.0889071978795599,-0.2104137694724198,-0.0889071978795599,5,5,25,15
3740,194,487.0,0.0220488764512337,1.0377225330222075,2.16922349099435,-2.0592974717298373,0.0152062060474666,48,4,154,-0.0552888629916482,0.0836744419253631,0.9770855787009516,-0.9154202032357368,-1.5727985188056608,-0.9154202032357368,6,9,46,31
325,197,429.0,0.1518623073927194,0.2524285637988814,-0.3317197198201908,-0.8422020027411957,-0.3317197198201908,6,8,26,-0.7637177013835732,-0.0264745062410791,0.2677216236728671,-0.3466987424412123,-0.4602627556615894,-0.3466987424412123,4,16,46,26
4050,254,249.0,-0.0885480303400549,-0.5591843395038241,1.3295052824914342,-0.737278830123312,-0.1993834633661951,29,8,43,0.0251122219480615,-0.0054266013453232,-0.0349580507234371,0.3233316301015826,-0.1304723978306957,-0.023941447774039,20,6,32,6
21256,285,221.0,0.3516846594019741,-0.1885851211971727,1.5366235710837,-0.6992259414867886,-0.0386816678699479,39,24,117,0.4843547212126136,0.0339396890481932,0.686349613659732,-0.321120503461658,-1.938084723466462,-0.321120503461658,8,5,34,21
12280,299,292.0,0.3624328527866648,0.2166254739390605,0.6125464677924904,-0.4905197551066414,0.113484782300035,22,7,100,-0.2473901965593143,0.0538760061639908,0.6064229739688299,-0.3029048212764513,-0.3029048212764513,-0.701067681031944,9,20,51,22
13894,254,229.0,0.0391717201639645,0.7883447295480381,0.7687658442349706,0.7687658442349706,0.014522890736275,21,6,28,0.4342164837566497,0.5886367418458452,-0.4395887372660559,0.595816162935715,-1.016470782588627,0.5885799640426836,36,1,42,5
7705,171,277.0,0.5192851716797068,1.2861262664047968,1.265710527346788,1.265710527346788,0.3179200684052456,25,37,64,1.052829201696294,-0.2051005399556933,0.7052421131844515,-0.7405789303969363,-0.7997748829980706,-0.7405789303969363,4,17,55,34
18402,158,387.0,0.0477776824243192,-0.1028609073291928,0.850388294151791,-0.1933487780630517,0.0368664637316439,21,4,31,0.087585785006352,-0.0417899953630986,0.3200019074363822,-0.4673063123090247,-0.6931070443800059,-0.4673063123090247,4,7,22,11
12229,155,320.0,0.0513311959973562,-0.3669647106736077,1.4397334778739437,-1.1698730311227608,0.0160970518700482,37,20,88,0.5392412650593468,0.0035331452043101,0.7816596022458705,-0.1205052671041449,-0.1205052671041449,-0.2646574661105667,4,38,51,9
2762,267,266.0,0.2239080086585781,2.29208013624154,2.218882872519934,2.218882872519934,-0.0326717205877994,26,21,48,0.7193079534075391,0.0187528919970552,0.2355685326417662,-0.3626905092000647,-0.5445616993378428,-0.3626905092000647,4,8,30,18
3581,93,475.0,0.2771170894501961,-0.3481704045621023,2.0618151709342247,-2.0600528332482244,-0.2152113427002167,75,39,169,0.7329773176349212,0.076853787780529,1.083744603058262,-0.7648479790083793,-1.5972419270217082,-0.7648479790083793,8,9,48,31
17001,302,167.0,0.0191992840162415,1.57868718991753,1.567132666540574,1.567132666540574,-0.0963564988015083,37,27,65,0.6479742193034201,0.1010316678983309,0.776139297216468,-0.6907217466393382,-0.8407326058142591,-0.6907217466393382,4,12,51,35
7105,203,171.0,-0.0450370990377812,1.560825552128187,1.519551171059916,1.519551171059916,-0.0456688066905509,14,2,17,0.99388550433247,-0.0018107740146626,0.0993983990265876,-0.1793656918772817,-0.42751320541278,-0.1793656918772817,6,7,40,27
6372,262,273.0,0.0010666490216325,0.866803455064349,0.8271827792142094,0.8271827792142094,-0.0053001612191384,11,3,15,0.4689177080138828,0.0021641724103825,0.0683337276305314,-0.0286695089768762,-0.1678906033907966,-0.0286695089768762,7,5,20,8
7244,231,154.0,0.1248173627595977,-0.5419019512309092,1.7721274867703354,-0.7981423330306376,0.006825314563441,42,23,73,1.3112356397691665,0.0032687264824027,0.2864384464696653,-0.6266600407006798,-0.6938807685886129,-0.6266600407006798,3,15,32,14
14302,194,267.0,0.2337828152484555,0.8459517706204437,-0.8060179865872996,-1.6928997525014993,-0.8060179865872996,5,7,49,-1.646773741544581,-0.0149011738809438,0.4548124677154788,0.4469995141501273,0.4469995141501273,-0.1034175289040936,15,12,28,1
11877,320,331.0,-0.0102253669583749,1.5931708437480097,1.5333308623363855,1.5333308623363855,-0.0617572696195987,11,6,18,0.9012756976810068,0.0202545302431564,0.6926106479374551,0.6520670557776097,0.6520670557776097,0.0185879101115808,12,3,16,1
5062,537,196.0,0.0266802114693077,0.707215249867535,0.7032021724389395,0.7032021724389395,-0.0564283641052134,28,24,53,0.3552950377322603,0.0482474376118617,0.2477732949904856,-0.5629121302230691,-0.716942112329663,-0.5629121302230691,3,10,27,14
3602,190,478.0,0.2808188026139791,-0.2205452816513633,2.078328387625589,-2.0407797387756985,-0.2360485649599897,75,41,179,0.740906809475031,0.0740771088420895,1.0945284949216996,-0.8768945341684317,-1.6760568338098458,-0.8768945341684317,7,9,47,31
16430,203,197.0,0.1164965711341511,1.1504525191755088,2.0460901773594364,-2.4063636329743203,-0.2636661282354329,44,16,139,0.4410506719303935,0.2179002611377752,2.2779177694533974,-1.4630122517298294,-1.4630122517298294,-3.017079351488853,13,13,44,18
11179,278,278.0,0.1785887116289368,1.354871520214411,1.3467161262911704,1.3467161262911704,-0.0050330523006193,41,21,63,0.194431878711219,0.1164693254662573,0.4047244792978261,0.6470145376243096,-0.7960170315575927,0.1131334372790379,32,4,48,12
11856,326,322.0,-0.0112733781583687,-0.1984712981197136,1.6312749264871929,-0.7933132638249418,-0.0685638776387088,22,6,36,0.3617377543566172,0.3211890414591773,1.6015842786769643,1.5600170693477668,1.5600170693477668,-0.0339218067716128,12,34,47,1
6948,182,213.0,0.155873344526667,0.994299997803176,0.8328145037840154,0.8328145037840154,0.107573592294066,18,8,31,0.6411931817429838,0.0213813215300467,0.5947681876119967,-0.4760710915909432,-0.5816630196605401,-0.4760710915909432,5,19,61,37
7756,209,163.0,0.1333410294842618,0.3721937274755226,1.3670210945837966,-1.1909644246074855,-0.01747576099894,46,15,138,0.8214085644147934,0.0038636476979461,0.6938896723069091,-0.7504852115446666,-0.7504852115446666,-0.7585709203318635,2,23,45,20
9638,190,189.0,0.0338850043871676,0.962537434730972,0.948733469262812,0.948733469262812,0.0330342741333904,12,1,14,0.6374194861759221,-0.0118200383318586,0.1208800139820824,-0.0296746855747333,-0.3673834718324757,-0.0296746855747333,10,2,25,13
14891,251,271.0,0.0361719563670618,0.1691695956750493,0.7671991567713639,-0.4938586139166494,0.0281715985763258,29,5,120,-0.1262723386781104,0.0093048758436148,0.09327006794488,-0.1084323648596576,-0.1970692617557005,-0.1084323648596576,7,12,49,30
9212,167,118.0,0.2253024350236229,1.2874760018503475,1.2873063448169189,1.2873063448169189,-0.2189523747597138,68,34,103,0.0377920295205995,-0.0170935404699043,0.0900456428636945,0.0885764379177283,-0.3298768315084565,-0.0183192785010421,23,3,47,21
8897,146,142.0,-0.1211521667886384,1.090959977568886,1.0431842698677416,1.0431842698677416,-0.1421879232243048,29,5,35,0.172238377397359,-0.0022924964078892,0.0194507762510407,0.0708890163890409,-0.2268874601120535,-0.0187846465345182,21,9,43,13
15143,209,242.0,0.0399597538120548,0.1786822609794875,0.8644224530760513,-0.5436064378399249,0.0350428182608353,30,5,127,-0.1207507265798424,0.0048305379660993,0.1499551870968051,-0.2155361739876631,-0.3262341463670014,-0.2155361739876631,6,21,42,15
19648,256,261.0,0.0471152063205969,0.4075308224674547,0.3979618573026313,0.3979618573026313,0.0219832911936117,18,7,26,0.2032625977712581,-0.0036854281070457,0.4428160487304,0.016388176615444,-0.4601441004933297,-0.0041926638347633,16,3,31,12
10435,192,212.0,-0.1287857620907586,-0.1290994789613758,0.3928151609409527,-0.5030658057323987,-0.1356326259011317,37,4,51,0.1502577942199808,-0.0411150196416614,-0.0728029191094549,-0.0742118828341321,-0.0742118828341321,-0.0909886163982347,5,26,32,1
17335,252,325.0,-0.0471794171371849,-0.6931956697034325,1.8220235484687863,-1.1445903040780503,-0.0725661351557824,25,6,39,-0.0508185246996444,-0.0582517101117994,-0.0502196289906193,0.6762948657813882,-1.2270838845997407,-0.0933960107860799,40,9,60,11
9761,193,196.0,0.0178144200923404,0.0400267471743736,0.8936364640082131,-0.7748051194375776,0.0092707469767675,23,3,36,0.0469173706576242,0.0146798772833682,0.1319831144936974,-0.0150298564252809,-0.3481847348750433,-0.0150298564252809,10,3,25,12
20090,271,269.0,0.0551842935239019,0.5947685885358148,0.5620958444796269,0.5620958444796269,0.0525398255266316,16,4,21,0.2896113605556543,0.0125373757818046,0.3993353051551947,-0.0114354627659205,-0.4287791626650126,-0.0114354627659205,10,8,28,10
10766,298,187.0,0.17543915609273,1.3901932684984712,1.38034378265765,1.38034378265765,-0.005553470895673,28,21,50,0.7257579972714909,-0.0086710657011053,0.3215022172665009,-0.0346529993487567,-0.7349576303944024,-0.0346529993487567,12,3,35,20
9574,188,218.0,-0.019905811416261,0.3585673998024788,1.1256674890690643,-1.3565151397033748,-0.0731272505816542,53,15,150,0.687388502848484,-0.0387418661134279,-0.1782778817109334,-0.1840758361891707,-0.1840758361891707,-0.2111052015404201,4,15,21,2
6017,123,108.0,-0.4850676374655559,0.668874401589186,-1.1920927597240012,-1.545899217366174,-1.1920927597240012,5,8,53,-1.5345249060632644,-0.1376925905076248,0.4866433351249261,0.3975038824525243,0.3975038824525243,-0.1557712326322865,54,6,66,6
14848,276,175.0,0.0538655445197497,-0.5071058976591151,1.2135979084719584,-0.6221785089797504,0.0334494554850255,33,6,47,0.3449545454625301,0.0005259320091329,0.2570561346571389,-0.7708642020433192,-0.7929704732621136,-0.7708642020433192,1,13,28,14
2956,294,235.0,-0.1164979902111203,0.8083640089692861,0.7982598126169189,0.7982598126169189,-0.1265318460259684,16,3,20,0.6428162339094241,-0.0850688864906984,1.0685801629411564,-0.9076843472775284,-0.9076843472775284,-0.9241682914840053,1,15,27,11
7869,177,334.0,0.2598434816030733,0.957686139288504,0.9530112351249198,0.9530112351249198,0.2389893630752292,29,10,40,0.8144904149506593,-0.1483644701624987,0.6677918577090031,-0.7191016716882416,-0.7353547021661464,-0.7191016716882416,3,21,59,35
19717,258,676.0,0.0213450267160838,0.1233925353279246,0.3196624718464368,-0.3741961845773552,0.0172598928181747,34,5,77,0.2215477088779469,0.0422291825867524,0.5204805789259666,-0.0224534628140704,-0.5048348803768932,-0.0224534628140704,10,6,27,11
11934,254,253.0,0.1543194231681257,0.2479936929284666,1.1286553496572858,-0.6104577692334734,-0.1711162477112099,56,16,143,-0.0399678852986021,-0.0165163601060062,0.2292080057687302,-0.3194701942371103,-0.3362817722724048,-0.3194701942371103,1,16,39,22
12106,267,255.0,0.1258450092287138,0.2842180627170294,1.1450272521797156,-0.6574483473601657,-0.1863358159963432,60,16,148,-0.1467189914730952,-0.0113254591063428,0.1986051256682946,-0.2345064498211342,-0.2695166554831246,-0.2345064498211342,2,16,41,23
9670,202,149.0,0.0383390576234889,0.9710345394179912,0.9487108411863954,0.9487108411863954,0.0341560406831073,12,5,18,0.6466437387836248,-0.0069997159188862,0.1267033372139868,-0.0322945114662396,-0.353040135119295,-0.0322945114662396,10,3,27,14
5409,135,134.0,0.04724802863785,0.1392101278733418,-0.2794597615493595,-0.4414678620971059,-0.2794597615493595,5,7,28,-0.4412974800418447,0.3214296345952995,-0.1699320737190355,0.4846726709731421,-0.8106413770672403,-0.1742201301093981,20,7,35,8
9611,186,172.0,-0.0017464884444029,0.7705154066620653,0.7334060462267716,0.7334060462267716,-0.0818274807782898,51,9,61,0.0203810611954911,-0.0141467675347934,0.1225185354324931,0.004027775433293,-0.3592303190690952,-0.0180162974097294,16,4,33,13
